match_id,event_id,team_1,team_2,best_of,_map,1_t1
2327028,4061,Goodfellas,ExidiuM,3.0,Overpass,4200.0
2326858,3873,Fragsters,Kinguin,3.0,Cache,4100.0
2326858,3873,Fragsters,Kinguin,3.0,Train,4200.0
2327078,4099,Atlants,DreamEaters,3.0,Overpass,4300.0
2327078,4099,Atlants,DreamEaters,3.0,Dust2,3850.0
2327084,4100,Majestic Lions,attackiereN,1.0,Mirage,3500.0
2326857,3873,Heroic,AGO,3.0,Mirage,4250.0
2326857,3873,Heroic,AGO,3.0,Dust2,4300.0
2327027,4061,ExidiuM,XDM,3.0,Train,4350.0
2327027,4061,ExidiuM,XDM,3.0,Cache,4300.0
2327089,4030,Taboo,Paradox,3.0,Cache,4600.0
2327089,4030,Taboo,Paradox,3.0,Mirage,4000.0
2327089,4030,Taboo,Paradox,3.0,Overpass,4250.0
2326881,3931,SCARZ Absolute,Ignis,3.0,Mirage,4200.0
2326881,3931,SCARZ Absolute,Ignis,3.0,Train,4300.0
2327026,4061,Goodfellas,HIT AND RUN,3.0,Overpass,4600.0
2327026,4061,Goodfellas,HIT AND RUN,3.0,Cache,4200.0
2327026,4061,Goodfellas,HIT AND RUN,3.0,Train,4300.0
2327064,4048,Jaguar,Ryzen Dragons,3.0,Cache,4250.0
2327064,4048,Jaguar,Ryzen Dragons,3.0,Inferno,4350.0
2327064,4048,Jaguar,Ryzen Dragons,3.0,Mirage,4300.0
2327088,4030,Ground Zero,seadoggs,3.0,Mirage,4150.0
2327088,4030,Ground Zero,seadoggs,3.0,Cache,4350.0
2327071,4097,FURIA,Bravado,1.0,Train,4250.0
2327069,4097,AZIO,Gorilla Gang,1.0,Nuke,4300.0
2326856,3873,Red Reserve,AGO,3.0,Dust2,3800.0
2326856,3873,Red Reserve,AGO,3.0,Train,4200.0
2326910,3927,eUnited,AVANGAR,1.0,Mirage,4050.0
2326893,3703,Liquid,Gambit,3.0,Nuke,4250.0
2326893,3703,Liquid,Gambit,3.0,Inferno,4100.0
2326909,3927,Movistar Riders,AVANGAR,1.0,Train,4200.0
2326908,3927,Complexity,eUnited,1.0,Cache,4150.0
2326763,3647,Astralis,MIBR,3.0,Train,4250.0
2326763,3647,Astralis,MIBR,3.0,Overpass,4100.0
2326763,3647,Astralis,MIBR,3.0,Inferno,4150.0
2326855,3873,PACT,Kinguin,3.0,Overpass,4100.0
2326855,3873,PACT,Kinguin,3.0,Train,2900.0
2326855,3873,PACT,Kinguin,3.0,Nuke,4400.0
2326892,3703,mousesports,NRG,3.0,Inferno,4150.0
2326892,3703,mousesports,NRG,3.0,Nuke,4250.0
2327036,4010,WINside,PRIDE,3.0,Overpass,4300.0
2327036,4010,WINside,PRIDE,3.0,Train,4350.0
2326907,3927,AVANGAR,eUnited,1.0,Mirage,4250.0
2326906,3927,Complexity,Movistar Riders,1.0,Inferno,4550.0
2327068,4089,forZe,Vyalie Pitoni,3.0,Dust2,4600.0
2327068,4089,forZe,Vyalie Pitoni,3.0,Overpass,4450.0
2326854,3873,x-kom,AGO,3.0,Mirage,4300.0
2326854,3873,x-kom,AGO,3.0,Dust2,4200.0
2326762,3647,Cloud9,NiP,1.0,Mirage,4300.0
2326761,3647,Space Soldiers,Virtus.pro,1.0,Dust2,3750.0
2326760,3647,Astralis,MIBR,1.0,Dust2,4400.0
2327076,4099,Underdogs,DreamEaters,1.0,Inferno,4150.0
2327073,4099,5balls,CyberEA,1.0,Inferno,3550.0
2327074,4099,1337HUANIA,Zoom,1.0,Dust2,3400.0
2326758,3647,MIBR,Virtus.pro,1.0,Cache,4250.0
2326757,3647,NiP,Astralis,1.0,Nuke,4250.0
2326756,3647,Cloud9,Space Soldiers,1.0,Mirage,4300.0
2327075,4099,FCDB,Atlants,1.0,Mirage,4300.0
2326755,3647,Virtus.pro,NiP,1.0,Cache,4200.0
2326853,3873,Sprout,Kinguin,3.0,Nuke,4450.0
2326853,3873,Sprout,Kinguin,3.0,Mirage,4300.0
2326853,3873,Sprout,Kinguin,3.0,Train,4300.0
2326753,3647,Space Soldiers,MIBR,1.0,Mirage,4300.0
2326754,3647,Astralis,Cloud9,1.0,Inferno,4250.0
2326880,3931,DWFN,Ignis,3.0,Inferno,4050.0
2326880,3931,DWFN,Ignis,3.0,Overpass,4150.0
2327059,4067,QuestionMark,Revolution,3.0,Cache,4100.0
2326879,3931,RIG,SCARZ Absolute,3.0,Nuke,4150.0
2326879,3931,RIG,SCARZ Absolute,3.0,Mirage,4250.0
2327057,4067,Revolution,Polar Bears,3.0,Mirage,4100.0
2327057,4067,Revolution,Polar Bears,3.0,Cache,4300.0
2327057,4067,Revolution,Polar Bears,3.0,Train,4300.0
2327058,4067,QuestionMark,24BHB,3.0,Mirage,3650.0
2327058,4067,QuestionMark,24BHB,3.0,Cache,4100.0
2327063,4048,Vault,Niknexus,3.0,Train,4200.0
2327063,4048,Vault,Niknexus,3.0,Mirage,4300.0
2327037,4089,Winstrike,Vyalie Pitoni,3.0,Inferno,4250.0
2327037,4089,Winstrike,Vyalie Pitoni,3.0,Cache,4200.0
2327037,4089,Winstrike,Vyalie Pitoni,3.0,Overpass,4250.0
2326852,3873,Red Reserve,Fragsters,1.0,Train,4300.0
2326891,3703,NRG,G2,3.0,Cache,4300.0
2326891,3703,NRG,G2,3.0,Overpass,3300.0
2326985,4045,Valiance,LDLC,3.0,Nuke,4350.0
2326985,4045,Valiance,LDLC,3.0,Mirage,4200.0
2326985,4045,Valiance,LDLC,3.0,Train,4300.0
2326851,3873,Heroic,PACT,1.0,Inferno,4250.0
2326846,3647,NiP,MIBR,1.0,Mirage,3900.0
2326845,3647,Cloud9,Virtus.pro,1.0,Mirage,4300.0
2326844,3647,Space Soldiers,Astralis,1.0,Inferno,4400.0
2326890,3703,Natus Vincere,Gambit,3.0,Nuke,4450.0
2326890,3703,Natus Vincere,Gambit,3.0,Inferno,4050.0
2326841,3647,Space Soldiers,NiP,1.0,Mirage,4400.0
2326850,3873,AGO,Fragsters,1.0,Dust2,4150.0
2326842,3647,MIBR,Cloud9,1.0,Dust2,3400.0
2326843,3647,Virtus.pro,Astralis,1.0,Inferno,4050.0
2327035,4010,Izako Boars,Monolith,3.0,Overpass,4100.0
2327035,4010,Izako Boars,Monolith,3.0,Dust2,4300.0
2326849,3873,Sprout,PACT,1.0,Train,4300.0
2326848,3873,x-kom,Red Reserve,1.0,Inferno,4300.0
2327025,3956,Obsidium,Dynasty,5.0,Inferno,4150.0
2327025,3956,Obsidium,Dynasty,5.0,Nuke,4300.0
2327025,3956,Obsidium,Dynasty,5.0,Overpass,4100.0
2326847,3873,Kinguin,Heroic,1.0,Dust2,4300.0
2326963,3965,cantwinalan,ETHEREAL,1.0,Inferno,4550.0
2327040,3965,Infamous,Blight,1.0,Inferno,3750.0
2327004,4051,Sharks,Smoke Criminals,3.0,Nuke,4250.0
2327004,4051,Sharks,Smoke Criminals,3.0,Cache,4350.0
2327004,4051,Sharks,Smoke Criminals,3.0,Inferno,4200.0
2326889,3703,G2,Liquid,3.0,Cache,4200.0
2326889,3703,G2,Liquid,3.0,Inferno,4200.0
2327012,4046,Tricked,Tempo Storm,3.0,Mirage,4300.0
2327012,4046,Tricked,Tempo Storm,3.0,Train,4200.0
2326944,3946,Endpoint,Izako Boars,3.0,Train,4300.0
2326944,3946,Endpoint,Izako Boars,3.0,Overpass,4100.0
2326944,3946,Endpoint,Izako Boars,3.0,Inferno,4300.0
2327022,4092,Great Danes,Odense,3.0,Inferno,4300.0
2327022,4092,Great Danes,Odense,3.0,Dust2,4100.0
2327022,4092,Great Danes,Odense,3.0,Overpass,4100.0
2326888,3703,Gambit,mousesports,3.0,Train,4350.0
2326888,3703,Gambit,mousesports,3.0,Dust2,4250.0
2326888,3703,Gambit,mousesports,3.0,Nuke,4450.0
2327013,4089,Winstrike,forZe,3.0,Mirage,4150.0
2327013,4089,Winstrike,forZe,3.0,Inferno,4050.0
2327033,4091,Underdogs,Monolith,3.0,Inferno,4450.0
2327033,4091,Underdogs,Monolith,3.0,Mirage,4200.0
2327011,4046,Chaos,Imperial,3.0,Cache,4350.0
2327011,4046,Chaos,Imperial,3.0,Inferno,4350.0
2327011,4046,Chaos,Imperial,3.0,Train,4350.0
2327032,4051,WASD,No Quarter Cartel,3.0,Train,4100.0
2327032,4051,WASD,No Quarter Cartel,3.0,Mirage,4300.0
2327009,3964,Tricked,x6tence Galaxy,1.0,Mirage,4050.0
2327014,3977,3DMAX,SJ,1.0,Inferno,4200.0
2327007,3964,Spirit,Tricked,1.0,Train,4300.0
2327019,4073,North,Epsilon,3.0,Train,4000.0
2327019,4073,North,Epsilon,3.0,Mirage,3700.0
2327019,4073,North,Epsilon,3.0,Inferno,4050.0
2327016,4091,Nemiga,Monolith,3.0,Nuke,4300.0
2327016,4091,Nemiga,Monolith,3.0,Inferno,4400.0
2327016,4091,Nemiga,Monolith,3.0,Mirage,4200.0
2327006,3964,expert,Flow,1.0,Cache,4100.0
2327021,4092,Lyngby Vikings,Squared,3.0,Mirage,4100.0
2327021,4092,Lyngby Vikings,Squared,3.0,Inferno,4200.0
2327021,4092,Lyngby Vikings,Squared,3.0,Train,4150.0
2326887,3703,FaZe,NRG,3.0,Inferno,4200.0
2326887,3703,FaZe,NRG,3.0,Mirage,3850.0
2327015,4091,4ucToHano6egky,Underdogs,3.0,Cache,4400.0
2327015,4091,4ucToHano6egky,Underdogs,3.0,Nuke,4050.0
2327015,4091,4ucToHano6egky,Underdogs,3.0,Inferno,4400.0
2327008,3964,LDLC,SJ,1.0,Dust2,4200.0
2327005,3964,Spirit,ENCE,1.0,Inferno,4100.0
2327000,4043,SCARZ Absolute,TYLOO,3.0,Mirage,4100.0
2327000,4043,SCARZ Absolute,TYLOO,3.0,Inferno,4200.0
2326999,4043,CyberZen,ViCi,3.0,Train,4350.0
2326999,4043,CyberZen,ViCi,3.0,Inferno,4200.0
2326922,3966,Legacy,Paradox,1.0,Cache,4200.0
2326921,3966,Legacy,Dynasty,1.0,Mirage,3200.0
2326779,3965,Vireo.pro,Vault,1.0,Inferno,4200.0
2326959,3965,Vault,Excelerate,1.0,Inferno,4050.0
2326991,3965,Blight,Test Takers,1.0,Cache,4350.0
2326993,4074,Complexity,Bravado,3.0,Inferno,4200.0
2326993,4074,Complexity,Bravado,3.0,Dust2,4000.0
2326993,4074,Complexity,Bravado,3.0,Nuke,4400.0
2326960,3965,Vision,ETHEREAL,1.0,Overpass,4300.0
2326995,4074,Gorilla Gang,AZIO,3.0,Dust2,4300.0
2326995,4074,Gorilla Gang,AZIO,3.0,Inferno,4100.0
2326992,3965,TeamOne,Infamous,1.0,Dust2,4000.0
2326832,4052,The Mad Lads,13th Hour,3.0,Cache,4100.0
2326832,4052,The Mad Lads,13th Hour,3.0,Mirage,4250.0
2326739,3965,Fam143,Test Takers,1.0,Nuke,4300.0
2326961,3965,Fam143,Mythic,1.0,Mirage,4350.0
2326886,3703,Natus Vincere,fnatic,3.0,Inferno,4450.0
2326886,3703,Natus Vincere,fnatic,3.0,Train,4250.0
2326885,3703,NRG,Liquid,3.0,Overpass,4100.0
2326885,3703,NRG,Liquid,3.0,Dust2,3650.0
2326885,3703,NRG,Liquid,3.0,Mirage,4050.0
2326884,3703,FaZe,G2,3.0,Inferno,4200.0
2326884,3703,FaZe,G2,3.0,Mirage,4050.0
2326884,3703,FaZe,G2,3.0,Cache,4300.0
2326990,4051,Nexus,Endpoint,3.0,Mirage,4250.0
2326990,4051,Nexus,Endpoint,3.0,Overpass,4300.0
2326990,4051,Nexus,Endpoint,3.0,Inferno,4250.0
2326987,4046,Movistar Riders,LDLC,3.0,Mirage,3950.0
2326987,4046,Movistar Riders,LDLC,3.0,Overpass,4100.0
2326998,3944,KoN Sweden,KoN Denmark,1.0,Cache,4350.0
2326943,3946,fnatic Academy,SJ,3.0,Mirage,4200.0
2326943,3946,fnatic Academy,SJ,3.0,Train,4200.0
2326997,3944,KoN Finland,KoN Denmark,1.0,Mirage,4150.0
2326989,3964,Epsilon,x6tence Galaxy,1.0,Overpass,4150.0
2326996,3944,KoN Denmark,KoN Norway,1.0,Train,3950.0
2326883,3703,fnatic,mousesports,3.0,Inferno,4250.0
2326883,3703,fnatic,mousesports,3.0,Train,4200.0
2326883,3703,fnatic,mousesports,3.0,Mirage,4150.0
2326882,3703,Natus Vincere,Gambit,3.0,Nuke,4250.0
2326882,3703,Natus Vincere,Gambit,3.0,Inferno,4100.0
2326882,3703,Natus Vincere,Gambit,3.0,Overpass,4200.0
2326986,4046,Valiance,Windigo,3.0,Inferno,4200.0
2326986,4046,Valiance,Windigo,3.0,Dust2,4050.0
2326988,3964,ALTERNATE aTTaX,Chaos,1.0,Train,4300.0
2327002,3964,Tricked,ENCE,1.0,Nuke,4250.0
2326971,4043,Flash,GOSU,3.0,Cache,4300.0
2326971,4043,Flash,GOSU,3.0,Mirage,4150.0
2327001,3964,Kinguin,OpTic,1.0,Nuke,4350.0
2326984,4045,Movistar Riders,Tempo Storm,3.0,Inferno,4550.0
2326984,4045,Movistar Riders,Tempo Storm,3.0,Dust2,4250.0
2326984,4045,Movistar Riders,Tempo Storm,3.0,Mirage,4300.0
2326920,3966,Chiefs,MC,1.0,Mirage,4200.0
2326919,3966,Vizard,Grayhound,1.0,Nuke,3550.0
2326969,4043,SCARZ Absolute,CyberZen,3.0,Mirage,4200.0
2326969,4043,SCARZ Absolute,CyberZen,3.0,Nuke,4000.0
2326765,3966,MC,Tainted Minds,1.0,Cache,4200.0
2326913,3966,Grayhound,TRIDENT,1.0,Overpass,4050.0
2326968,3966,ORDER,TRIDENT,1.0,Cache,4250.0
2326982,4074,TeamOne,Gorilla Gang,3.0,Dust2,4300.0
2326982,4074,TeamOne,Gorilla Gang,3.0,Train,4150.0
2326982,4074,TeamOne,Gorilla Gang,3.0,Inferno,4200.0
2326831,4052,Dignitas fe,Glockoma,3.0,Mirage,3450.0
2326831,4052,Dignitas fe,Glockoma,3.0,Train,4150.0
2326831,4052,Dignitas fe,Glockoma,3.0,Overpass,4300.0
2326981,4074,FURIA,Bravado,3.0,Cache,4250.0
2326981,4074,FURIA,Bravado,3.0,Nuke,4200.0
2326949,3965,Excelerate,Infamous,1.0,Mirage,3650.0
2326980,4074,Complexity,lmfao,3.0,Mirage,4350.0
2326980,4074,Complexity,lmfao,3.0,Cache,4300.0
2326948,3965,Swole Patrol,Fam143,1.0,Cache,4300.0
2326947,3965,Forty Six and 2,AZIO,1.0,Overpass,4300.0
2326950,4051,Ambush,PACT,3.0,Train,4300.0
2326950,4051,Ambush,PACT,3.0,Overpass,4100.0
2326950,4051,Ambush,PACT,3.0,Nuke,4150.0
2326964,4089,DreamEaters,Vyalie Pitoni,3.0,Inferno,4400.0
2326964,4089,DreamEaters,Vyalie Pitoni,3.0,Mirage,4100.0
2326954,3964,Endpoint,SJ,1.0,Inferno,4300.0
2326979,4090,forZe,notkicked,3.0,Overpass,3250.0
2326979,4090,forZe,notkicked,3.0,Dust2,4100.0
2326953,3964,Tricked,Epsilon,1.0,Mirage,4100.0
2326703,4068,EVOLVE,PACT,3.0,Train,4150.0
2326703,4068,EVOLVE,PACT,3.0,Inferno,4550.0
2326703,4068,EVOLVE,PACT,3.0,Mirage,3450.0
2326952,3964,Red Reserve,Sprout,1.0,Mirage,4300.0
2326976,4027,expert,Quantum Bellator Fire,1.0,Train,4350.0
2326951,3964,3DMAX,Fragsters,1.0,Inferno,3950.0
2326975,4027,Quantum Bellator Fire,Izako Boars,1.0,Mirage,4350.0
2326972,3964,LDLC,ENCE,1.0,Dust2,4200.0
2326937,4046,Movistar Riders,Windigo,3.0,Nuke,4300.0
2326937,4046,Movistar Riders,Windigo,3.0,Train,4300.0
2326973,4090,Skinlordz,forZe,3.0,Mirage,3650.0
2326973,4090,Skinlordz,forZe,3.0,Inferno,4250.0
2326974,4090,HOLLYWOOD,notkicked,3.0,Dust2,4000.0
2326974,4090,HOLLYWOOD,notkicked,3.0,Overpass,3800.0
2326840,3482,Breakaway,TRIDENT,1.0,Inferno,4100.0
2326917,3966,Tainted Minds,seadoggs,1.0,Inferno,4350.0
2326769,3966,Chiefs,Ground Zero,1.0,Nuke,4200.0
2326918,3966,Paradox,ex-AVANT,1.0,Dust2,4300.0
2326839,3482,TRIDENT,Breakaway,1.0,Inferno,3950.0
2326916,3966,Vizard,Ground Zero,1.0,Mirage,3450.0
2326966,3966,madlikewizards,Dynasty,1.0,Inferno,4200.0
2326915,3966,seadoggs,ORDER,1.0,Cache,4050.0
2326914,3966,Breakaway,Exsto,1.0,Inferno,4450.0
2326955,4052,Infamous,Polar Ace,3.0,Inferno,4200.0
2326955,4052,Infamous,Polar Ace,3.0,Overpass,4300.0
2326827,4052,Mythic,Fam143,3.0,Dust2,4300.0
2326827,4052,Mythic,Fam143,3.0,Overpass,3350.0
2326738,3965,ex-Velocity,Swole Patrol,1.0,Nuke,4150.0
2326965,3965,AZIO,TeamOne,1.0,Nuke,4250.0
2326480,4035,DETONA,Imperial,1.0,Mirage,4500.0
2326942,3946,expert,unknown,3.0,Nuke,4150.0
2326942,3946,expert,unknown,3.0,Dust2,4050.0
2326942,3946,expert,unknown,3.0,Inferno,4300.0
2326935,4089,forZe,DreamEaters,3.0,Inferno,4200.0
2326935,4089,forZe,DreamEaters,3.0,Overpass,4300.0
2326903,4086,HAVU,kalajarnot,3.0,Mirage,4350.0
2326903,4086,HAVU,kalajarnot,3.0,Train,4350.0
2326903,4086,HAVU,kalajarnot,3.0,Overpass,4250.0
2326934,4089,Winstrike,Vyalie Pitoni,3.0,Train,4250.0
2326934,4089,Winstrike,Vyalie Pitoni,3.0,Mirage,3450.0
2326934,4089,Winstrike,Vyalie Pitoni,3.0,Inferno,4100.0
2326822,3964,EURONICS,Smoke Criminals,1.0,Mirage,4200.0
2326939,3964,Kinguin,Sprout,1.0,Mirage,4300.0
2326938,3964,Virtus.pro,OpTic,1.0,Dust2,3900.0
2326941,4010,Evolution,Monolith,3.0,Mirage,4300.0
2326941,4010,Evolution,Monolith,3.0,Cache,4250.0
2326936,4046,LDLC,Valiance,3.0,Mirage,4300.0
2326936,4046,LDLC,Valiance,3.0,Nuke,4250.0
2326836,3482,SYF,MC,1.0,Inferno,4250.0
2326912,3966,Breakaway,madlikewizards,1.0,Overpass,4400.0
2326835,3482,MC,SYF,1.0,Mirage,4150.0
2326834,3482,Taboo,madlikewizards,1.0,Mirage,4000.0
2326833,3482,madlikewizards,Taboo,1.0,Inferno,4200.0
2326946,4078,AZIO,Vision,3.0,Mirage,4400.0
2326946,4078,AZIO,Vision,3.0,Nuke,4050.0
2326742,3965,Forty Six and 2,Vireo.pro,1.0,Inferno,4400.0
2326930,4078,AZIO,cantwinalan,3.0,Inferno,4250.0
2326930,4078,AZIO,cantwinalan,3.0,Nuke,4300.0
2326930,4078,AZIO,cantwinalan,3.0,Overpass,4300.0
2326945,4078,lmfao,ETHEREAL,3.0,Inferno,4100.0
2326945,4078,lmfao,ETHEREAL,3.0,Mirage,4300.0
2326931,4078,Vision,Fam143,3.0,Cache,4350.0
2326931,4078,Vision,Fam143,3.0,Overpass,4350.0
2326931,4078,Vision,Fam143,3.0,Mirage,4350.0
2326929,4078,ETHEREAL,Blight,3.0,Overpass,4300.0
2326929,4078,ETHEREAL,Blight,3.0,Mirage,3950.0
2326427,3564,Natus Vincere,Astralis,3.0,Nuke,4350.0
2326427,3564,Natus Vincere,Astralis,3.0,Overpass,4150.0
2326933,4076,HAVU,Lose,3.0,Train,4150.0
2326933,4076,HAVU,Lose,3.0,Mirage,4300.0
2326932,4076,Space Soldiers,Invizy,3.0,Cache,4300.0
2326932,4076,Space Soldiers,Invizy,3.0,Mirage,3800.0
2326932,4076,Space Soldiers,Invizy,3.0,Dust2,4200.0
2326905,3964,PACT,Virtus.pro,1.0,Train,4200.0
2326904,4086,SJ,Minttu,3.0,Nuke,4300.0
2326904,4086,SJ,Minttu,3.0,Mirage,4200.0
2326904,4086,SJ,Minttu,3.0,Cache,4100.0
2326901,4076,Lose,Endpoint,3.0,Overpass,4300.0
2326901,4076,Lose,Endpoint,3.0,Cache,4250.0
2326901,4076,Lose,Endpoint,3.0,Dust2,4100.0
2326927,4088,Team smooya,Team rain,1.0,Mirage,4300.0
2326900,4076,Vexed,Invizy,3.0,Dust2,4000.0
2326900,4076,Vexed,Invizy,3.0,Mirage,4200.0
2326902,4076,HAVU,Windigo Academy,3.0,Overpass,4250.0
2326902,4076,HAVU,Windigo Academy,3.0,Nuke,4300.0
2326899,4076,aeM,Space Soldiers,3.0,Cache,4250.0
2326899,4076,aeM,Space Soldiers,3.0,Mirage,4300.0
2326926,4025,ViCi,GOSU,3.0,Nuke,4250.0
2326926,4025,ViCi,GOSU,3.0,Dust2,4250.0
2326869,4023,Beyond,Signature,3.0,Overpass,3450.0
2326869,4023,Beyond,Signature,3.0,Nuke,4200.0
2326869,4023,Beyond,Signature,3.0,Cache,4450.0
2326925,4025,GOSU,New4,1.0,Inferno,3450.0
2326868,4023,MiTH,Signature,3.0,Overpass,4100.0
2326868,4023,MiTH,Signature,3.0,Mirage,4200.0
2326898,4032,Recca,BOOM,3.0,Nuke,4300.0
2326898,4032,Recca,BOOM,3.0,Dust2,4550.0
2326898,4032,Recca,BOOM,3.0,Mirage,3950.0
2326875,4084,BOOT-d[S],Random5,3.0,Dust2,3450.0
2326875,4084,BOOT-d[S],Random5,3.0,Train,4200.0
2326867,4023,Beyond,Lucid Dream,3.0,Cache,4450.0
2326867,4023,Beyond,Lucid Dream,3.0,Mirage,4350.0
2326874,4084,RageFaction,Random5,3.0,Default,4300.0
2326874,4084,RageFaction,Random5,3.0,Cache,4250.0
2326878,4060,FrostFire,COVE,3.0,Mirage,4300.0
2326878,4060,FrostFire,COVE,3.0,Dust2,2850.0
2326895,4085,Ground Zero,Taboo,3.0,Default,4250.0
2326426,3564,Liquid,Astralis,3.0,Nuke,4200.0
2326426,3564,Liquid,Astralis,3.0,Mirage,3850.0
2326425,3564,MIBR,Natus Vincere,3.0,Overpass,4000.0
2326425,3564,MIBR,Natus Vincere,3.0,Dust2,4350.0
2326866,4023,Signature,dsG&friends,3.0,Overpass,4200.0
2326866,4023,Signature,dsG&friends,3.0,Mirage,4200.0
2326873,4084,BOOT-d[S],Random5,3.0,Mirage,4350.0
2326873,4084,BOOT-d[S],Random5,3.0,Nuke,4150.0
2326897,4032,RRQ,BOOM,1.0,Mirage,2600.0
2326865,4023,MiTH,Neolution Lelix,3.0,Mirage,4350.0
2326865,4023,MiTH,Neolution Lelix,3.0,Inferno,4250.0
2326872,4084,play4fun,RageFaction,3.0,Cache,4150.0
2326872,4084,play4fun,RageFaction,3.0,Mirage,4300.0
2326896,4032,Recca,TNC,1.0,Dust2,4300.0
2326877,4060,VG.Anthrax,COVE,3.0,Inferno,4100.0
2326877,4060,VG.Anthrax,COVE,3.0,Mirage,3650.0
2326871,4084,RageFaction,Random5,3.0,Cache,4200.0
2326871,4084,RageFaction,Random5,3.0,Mirage,4200.0
2326871,4084,RageFaction,Random5,3.0,Train,4300.0
2326864,4023,Lucid Dream,Attack All Around,3.0,Overpass,2500.0
2326864,4023,Lucid Dream,Attack All Around,3.0,Mirage,3650.0
2326876,4060,FrostFire,Orange,3.0,Dust2,4200.0
2326876,4060,FrostFire,Orange,3.0,Nuke,4200.0
2326863,4023,Beyond,Alpha Red,3.0,Dust2,4300.0
2326863,4023,Beyond,Alpha Red,3.0,Nuke,4300.0
2326870,4084,BOOT-d[S],play4fun,3.0,Inferno,3950.0
2326870,4084,BOOT-d[S],play4fun,3.0,Train,4200.0
2326808,4008,W7M,Santos,3.0,Mirage,4300.0
2326808,4008,W7M,Santos,3.0,Train,4200.0
2326424,3564,Astralis,FaZe,3.0,Mirage,4250.0
2326424,3564,Astralis,FaZe,3.0,Inferno,4400.0
2326862,3944,KoN Sweden,KoN Finland,1.0,Mirage,4000.0
2326861,3944,KoN Finland,KoN Denmark,1.0,Cache,4250.0
2326423,3564,Liquid,HellRaisers,3.0,Mirage,3750.0
2326423,3564,Liquid,HellRaisers,3.0,Dust2,4150.0
2326423,3564,Liquid,HellRaisers,3.0,Cache,4200.0
2326860,3944,KoN Denmark,KoN Norway,1.0,Overpass,4300.0
2326828,4052,Grizzlys,Infamous,3.0,Inferno,4250.0
2326828,4052,Grizzlys,Infamous,3.0,Mirage,4300.0
2326828,4052,Grizzlys,Infamous,3.0,Cache,4200.0
2326829,4052,AZIO,Las Vegas MiniGunners,3.0,Nuke,4300.0
2326829,4052,AZIO,Las Vegas MiniGunners,3.0,Cache,4100.0
2326777,3965,Vault,Blight,1.0,Cache,4200.0
2326735,3965,Vision,Bravado,1.0,Nuke,4050.0
2326826,4052,TeamOne,Atlas,3.0,Train,4100.0
2326826,4052,TeamOne,Atlas,3.0,Nuke,3900.0
2326331,4008,DETONA,Isurus,1.0,Inferno,4300.0
2326824,4051,Bpro,orgless,3.0,Overpass,4300.0
2326824,4051,Bpro,orgless,3.0,Dust2,4100.0
2326825,4051,EoN,Great Danes,3.0,Inferno,4300.0
2326825,4051,EoN,Great Danes,3.0,Mirage,3500.0
2326823,3964,Fragsters,Flow,1.0,Mirage,3600.0
2326422,3564,Complexity,MIBR,3.0,Train,4350.0
2326422,3564,Complexity,MIBR,3.0,Inferno,4150.0
2326820,3964,SJ,Valiance,1.0,Cache,4100.0
2326728,4051,PACT,Sharks,3.0,Cache,4300.0
2326728,4051,PACT,Sharks,3.0,Train,4100.0
2326819,3964,LDLC,Fragsters,1.0,Dust2,4200.0
2326816,3964,Fragsters,x6tence Galaxy,1.0,Inferno,4000.0
2326421,3564,BIG,Natus Vincere,3.0,Dust2,4050.0
2326421,3564,BIG,Natus Vincere,3.0,Nuke,4200.0
2326815,3964,Kinguin,Valiance,1.0,Nuke,3600.0
2326701,4026,CyberZen,5POWER,3.0,Dust2,4150.0
2326701,4026,CyberZen,5POWER,3.0,Mirage,4100.0
2326701,4026,CyberZen,5POWER,3.0,Inferno,4250.0
2326785,3966,TRIDENT,Legacy,1.0,Cache,4300.0
2326770,3966,Ground Zero,MC,1.0,Inferno,4250.0
2326766,3966,Legacy,Breakaway,1.0,Nuke,4300.0
2326723,3966,madlikewizards,TRIDENT,1.0,Inferno,3700.0
2326700,4026,5POWER,EHOME,3.0,Dust2,4350.0
2326700,4026,5POWER,EHOME,3.0,Nuke,4450.0
2326699,4026,CyberZen,MAX,3.0,Overpass,4050.0
2326699,4026,CyberZen,MAX,3.0,Train,4350.0
2326699,4026,CyberZen,MAX,3.0,Nuke,4250.0
2326734,3965,ETHEREAL,Big Frames,1.0,Mirage,4150.0
2326818,3965,Infamous,Gorilla Gang,1.0,Inferno,4000.0
2326817,3965,ETHEREAL,ex-Velocity,1.0,Overpass,4000.0
2326776,3965,BlackOut,Mythic,1.0,Train,4400.0
2326812,4019,Malvinas,Furious,3.0,Mirage,4050.0
2326812,4019,Malvinas,Furious,3.0,Inferno,4250.0
2326740,3965,AZIO,Vision,1.0,Dust2,4300.0
2326680,4018,W7M,FURIA Inagame,3.0,Inferno,4550.0
2326680,4018,W7M,FURIA Inagame,3.0,Dust2,4250.0
2326661,3946,fnatic Academy,Forge,3.0,Cache,4250.0
2326661,3946,fnatic Academy,Forge,3.0,Inferno,4200.0
2326666,3977,PACT,expert,1.0,Nuke,4400.0
2326807,3964,Flow,x6tence Galaxy,1.0,Inferno,4200.0
2326805,3946,Izako Boars,EURONICS,3.0,Train,4200.0
2326805,3946,Izako Boars,EURONICS,3.0,Cache,4300.0
2326805,3946,Izako Boars,EURONICS,3.0,Inferno,4600.0
2326801,4045,Valiance,pro100,3.0,Cache,4450.0
2326801,4045,Valiance,pro100,3.0,Inferno,4200.0
